,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUM√çNICA,TEMPERATURA
2018-05-09 17:26:00,64.05,44.0,3495.0,25.0
2018-05-09 17:27:00,64.05,44.0,3296.0,25.0
2018-05-09 17:28:00,64.05,44.0,3219.0,25.0
2018-05-09 17:29:00,64.54,44.0,3214.0,25.0
2018-05-09 17:30:00,64.05,44.0,3231.0,25.0
2018-05-09 17:31:00,63.89,45.0,3249.0,24.0
2018-05-09 17:32:00,64.05,45.0,3249.0,24.0
2018-05-09 17:33:00,64.05,45.0,3184.0,24.0
2018-05-09 17:34:00,64.05,46.0,3020.0,24.0
2018-05-09 17:35:00,63.89,45.0,2891.0,25.0
2018-05-09 17:36:00,64.05,46.0,2791.0,24.0
2018-05-09 17:37:00,64.05,46.0,2621.0,24.0
2018-05-09 17:38:00,64.21,46.0,2445.0,24.0
2018-05-09 17:39:00,64.21,46.0,2246.0,24.0
2018-05-09 17:40:00,64.21,46.0,2070.0,24.0
2018-05-09 17:41:00,64.05,46.0,1841.0,24.0
2018-05-09 17:42:00,64.05,45.0,1612.0,24.0
2018-05-09 17:43:00,64.05,45.0,1454.0,24.0
2018-05-09 17:44:00,64.21,45.0,1313.0,24.0
2018-05-09 17:45:00,64.21,45.0,1313.0,24.0
2018-05-09 17:46:00,64.05,45.0,1178.0,24.0
2018-05-09 17:47:00,64.21,45.0,1196.0,24.0
2018-05-09 17:48:00,64.05,45.0,1079.0,24.0
2018-05-09 17:49:00,64.21,45.0,1020.0,24.0
2018-05-09 17:50:00,63.89,45.0,1313.0,24.0
2018-05-09 17:51:00,63.73,45.0,3513.0,24.0
2018-05-09 17:52:00,63.73,45.0,3777.0,24.0
2018-05-09 17:53:00,63.73,45.0,4093.0,24.0
2018-05-09 17:54:00,63.73,45.0,4463.0,24.0
2018-05-09 17:55:00,63.73,45.0,4369.0,24.0
2018-05-09 17:56:00,63.73,45.0,4334.0,24.0
2018-05-09 17:57:00,63.73,46.0,4469.0,24.0
2018-05-09 17:58:00,63.73,46.0,4492.0,24.0
2018-05-09 17:59:00,63.73,46.0,4422.0,24.0
2018-05-09 18:00:00,63.73,46.0,4263.0,24.0
2018-05-09 18:01:00,63.73,46.0,4263.0,24.0
2018-05-09 18:02:00,63.73,46.0,4252.0,24.0
2018-05-09 18:03:00,63.73,46.0,4240.0,24.0
2018-05-09 18:04:00,63.73,46.0,4222.0,24.0
2018-05-09 18:05:00,63.73,46.0,4222.0,24.0
2018-05-09 18:06:00,63.73,47.0,4170.0,24.0
2018-05-09 18:07:00,63.73,47.0,4146.0,24.0
2018-05-09 18:08:00,63.73,47.0,4029.0,24.0
2018-05-09 18:09:00,63.73,47.0,4041.0,24.0
2018-05-09 18:10:00,63.73,47.0,4082.0,24.0
2018-05-09 18:11:00,63.73,47.0,4111.0,24.0
2018-05-09 18:12:00,63.73,47.0,4187.0,24.0
2018-05-09 18:13:00,63.73,47.0,4164.0,24.0
2018-05-09 18:14:00,63.73,47.0,4146.0,24.0
2018-05-09 18:15:00,63.73,47.0,4099.0,24.0
2018-05-09 18:16:00,63.89,47.0,1090.0,24.0
2018-05-09 18:17:00,63.89,47.0,521.0,24.0
2018-05-09 18:18:00,64.05,47.0,510.0,24.0
2018-05-09 18:19:00,63.89,47.0,516.0,24.0
2018-05-09 18:20:00,63.89,47.0,557.0,24.0
2018-05-09 18:21:00,63.57,47.0,2457.0,24.0
2018-05-09 18:22:00,63.73,47.0,2756.0,24.0
2018-05-09 18:23:00,63.57,48.0,2785.0,24.0
2018-05-09 18:24:00,63.73,48.0,3513.0,24.0
2018-05-09 18:25:00,63.57,48.0,3319.0,24.0
2018-05-09 18:26:00,63.57,48.0,3302.0,24.0
2018-05-09 18:27:00,63.41,48.0,3167.0,24.0
2018-05-09 18:28:00,63.73,48.0,3090.0,24.0
2018-05-09 18:29:00,63.41,48.0,3671.0,24.0
2018-05-09 18:30:00,63.57,48.0,3794.0,24.0
2018-05-09 18:31:00,63.57,48.0,3571.0,24.0
2018-05-09 18:32:00,63.57,48.0,3384.0,24.0
2018-05-09 18:33:00,63.57,48.0,3607.0,24.0
2018-05-09 18:34:00,63.57,49.0,3630.0,24.0
2018-05-09 18:35:00,63.73,49.0,2809.0,24.0
2018-05-09 18:36:00,63.73,49.0,557.0,24.0
2018-05-09 18:37:00,63.73,49.0,563.0,24.0
2018-05-09 18:38:00,63.73,49.0,1865.0,24.0
2018-05-09 18:39:00,63.57,49.0,2697.0,24.0
2018-05-09 18:40:00,63.41,49.0,2697.0,24.0
2018-05-09 18:41:00,63.57,49.0,2973.0,24.0
2018-05-09 18:42:00,63.41,49.0,3219.0,24.0
2018-05-09 18:43:00,63.73,49.0,3208.0,24.0
2018-05-09 18:44:00,63.41,50.0,3278.0,24.0
2018-05-09 18:45:00,63.25,50.0,3014.0,24.0
2018-05-09 18:46:00,63.41,50.0,3102.0,24.0
2018-05-09 18:47:00,63.41,50.0,3184.0,24.0
2018-05-09 18:48:00,63.25,50.0,3278.0,24.0
2018-05-09 18:49:00,63.41,50.0,3753.0,24.0
2018-05-09 18:50:00,63.41,50.0,3507.0,24.0
2018-05-09 18:51:00,63.41,50.0,3478.0,24.0
2018-05-09 18:52:00,63.25,50.0,3671.0,24.0
2018-05-09 18:53:00,63.25,51.0,3800.0,24.0
2018-05-09 18:54:00,63.25,51.0,3677.0,24.0
2018-05-09 18:55:00,63.25,51.0,3683.0,24.0
2018-05-09 18:56:00,63.25,51.0,3706.0,24.0
2018-05-09 18:57:00,63.25,51.0,3683.0,24.0
2018-05-09 18:58:00,63.25,51.0,3665.0,24.0
2018-05-09 18:59:00,63.41,52.0,3624.0,24.0
2018-05-09 19:00:00,63.25,52.0,3589.0,24.0
2018-05-09 19:01:00,63.25,52.0,3712.0,24.0
2018-05-09 19:02:00,63.25,52.0,3923.0,24.0
2018-05-09 19:03:00,63.25,52.0,3401.0,24.0
2018-05-09 19:04:00,63.41,52.0,3419.0,24.0
2018-05-09 19:05:00,63.25,52.0,3395.0,24.0
2018-05-09 19:06:00,63.41,52.0,3560.0,24.0
2018-05-09 19:07:00,63.41,52.0,3659.0,24.0
2018-05-09 19:08:00,63.25,52.0,3618.0,24.0
2018-05-09 19:09:00,63.25,53.0,3730.0,24.0
2018-05-09 19:10:00,63.25,53.0,3683.0,24.0
2018-05-09 19:11:00,63.25,53.0,3718.0,24.0
2018-05-09 19:12:00,63.41,53.0,3771.0,24.0
2018-05-09 19:13:00,63.25,53.0,3724.0,24.0
2018-05-09 19:14:00,63.25,53.0,3712.0,24.0
2018-05-09 19:15:00,63.41,54.0,3747.0,24.0
2018-05-09 19:16:00,63.41,53.0,3712.0,24.0
2018-05-09 19:17:00,63.41,52.0,3624.0,24.0
2018-05-09 19:18:00,63.25,52.0,3824.0,24.0
2018-05-09 19:19:00,63.25,52.0,4123.0,24.0
2018-05-09 19:20:00,63.41,51.0,4105.0,24.0
2018-05-09 19:21:00,63.41,51.0,4093.0,24.0
2018-05-09 19:22:00,63.41,51.0,4082.0,24.0
2018-05-09 19:23:00,63.41,50.0,4076.0,24.0
2018-05-09 19:24:00,63.41,50.0,4076.0,24.0
2018-05-09 19:25:00,63.41,50.0,4052.0,24.0
2018-05-09 19:26:00,63.25,51.0,4087.0,24.0
2018-05-09 19:27:00,63.41,50.0,4064.0,24.0
2018-05-09 19:28:00,63.41,50.0,4117.0,24.0
2018-05-09 19:29:00,63.41,50.0,4117.0,24.0
2018-05-09 19:30:00,63.41,50.0,4111.0,24.0
2018-05-09 19:31:00,63.73,50.0,2527.0,24.0
2018-05-09 19:32:00,63.89,50.0,1583.0,24.0
2018-05-09 19:33:00,63.41,50.0,2809.0,24.0
2018-05-09 19:34:00,63.25,50.0,2926.0,24.0
2018-05-09 19:35:00,63.41,50.0,3026.0,24.0
2018-05-09 19:36:00,63.25,50.0,2979.0,24.0
2018-05-09 19:37:00,63.25,50.0,2897.0,24.0
2018-05-09 19:38:00,63.25,50.0,2979.0,24.0
2018-05-09 19:39:00,63.25,50.0,3032.0,24.0
2018-05-09 19:40:00,63.25,50.0,3131.0,24.0
2018-05-09 19:41:00,63.25,50.0,3149.0,24.0
2018-05-09 19:42:00,63.25,50.0,3196.0,24.0
2018-05-09 19:43:00,63.25,50.0,3196.0,24.0
2018-05-09 19:44:00,63.25,50.0,3255.0,24.0
2018-05-09 19:45:00,63.25,50.0,3366.0,24.0
2018-05-09 19:46:00,63.25,50.0,3413.0,24.0
2018-05-09 19:47:00,63.25,50.0,3454.0,24.0
2018-05-09 19:48:00,63.09,50.0,3278.0,24.0
2018-05-09 19:49:00,63.09,50.0,3313.0,24.0
2018-05-09 19:50:00,63.25,50.0,3378.0,24.0
2018-05-09 19:51:00,63.25,50.0,3260.0,24.0
2018-05-09 19:52:00,63.09,50.0,3313.0,24.0
2018-05-09 19:53:00,63.09,50.0,3307.0,24.0
2018-05-09 19:54:00,63.25,50.0,3325.0,24.0
2018-05-09 19:55:00,63.25,50.0,3319.0,24.0
2018-05-09 19:56:00,63.09,50.0,3454.0,24.0
2018-05-09 19:57:00,63.09,50.0,3085.0,24.0
2018-05-09 19:58:00,63.25,50.0,3249.0,24.0
2018-05-09 19:59:00,63.09,50.0,2780.0,24.0
2018-05-09 20:00:00,63.25,50.0,3401.0,24.0
2018-05-09 20:01:00,63.25,50.0,4152.0,24.0
2018-05-09 20:02:00,63.25,50.0,4234.0,24.0
2018-05-09 20:03:00,63.25,50.0,4234.0,24.0
2018-05-09 20:04:00,63.09,50.0,4228.0,24.0
2018-05-09 20:05:00,63.09,50.0,4170.0,24.0
2018-05-09 20:06:00,63.09,51.0,4310.0,24.0
2018-05-09 20:07:00,63.25,51.0,4310.0,24.0
2018-05-09 20:08:00,63.09,51.0,4322.0,24.0
2018-05-09 20:09:00,63.09,51.0,4328.0,23.0
2018-05-09 20:10:00,63.09,51.0,4334.0,23.0
2018-05-09 20:11:00,63.57,51.0,4175.0,23.0
2018-05-09 20:12:00,63.09,51.0,3190.0,23.0
2018-05-09 20:13:00,63.09,51.0,3753.0,23.0
2018-05-09 20:14:00,63.09,51.0,3736.0,23.0
2018-05-09 20:15:00,63.09,51.0,3700.0,23.0
2018-05-09 20:16:00,63.09,51.0,3771.0,23.0
2018-05-09 20:17:00,63.09,51.0,3747.0,23.0
2018-05-09 20:18:00,63.25,51.0,3747.0,23.0
2018-05-09 20:19:00,63.09,51.0,3736.0,23.0
2018-05-09 20:20:00,63.09,51.0,3695.0,23.0
2018-05-09 20:21:00,63.09,52.0,3718.0,23.0
2018-05-09 20:22:00,63.09,52.0,3782.0,23.0
2018-05-09 20:23:00,63.09,52.0,3824.0,23.0
2018-05-09 20:24:00,63.09,52.0,3812.0,23.0
2018-05-09 20:25:00,63.09,52.0,3782.0,23.0
2018-05-09 20:26:00,63.09,52.0,3800.0,23.0
2018-05-09 20:27:00,63.09,52.0,3788.0,23.0
2018-05-09 20:28:00,63.09,52.0,3759.0,23.0
2018-05-09 20:29:00,63.09,52.0,3771.0,23.0
2018-05-09 20:30:00,62.93,53.0,3800.0,23.0
2018-05-09 20:31:00,62.93,53.0,3794.0,23.0
2018-05-09 20:32:00,62.93,53.0,3812.0,23.0
2018-05-09 20:33:00,63.09,53.0,3812.0,23.0
2018-05-09 20:34:00,63.09,53.0,3829.0,23.0
2018-05-09 20:35:00,62.93,53.0,3829.0,23.0
2018-05-09 20:36:00,62.93,53.0,3835.0,23.0
2018-05-09 20:37:00,62.93,53.0,3835.0,23.0
2018-05-09 20:38:00,62.93,53.0,3829.0,23.0
2018-05-09 20:39:00,62.93,53.0,3829.0,23.0
2018-05-09 20:40:00,62.93,53.0,3829.0,23.0
2018-05-09 20:41:00,62.93,53.0,3829.0,23.0
2018-05-09 20:42:00,62.93,53.0,3824.0,23.0
2018-05-09 20:43:00,62.93,54.0,3824.0,23.0
2018-05-09 20:44:00,62.93,54.0,3824.0,23.0
2018-05-09 20:45:00,62.93,54.0,3824.0,23.0
2018-05-09 20:46:00,62.93,54.0,3824.0,23.0
2018-05-09 20:47:00,62.93,54.0,3824.0,23.0
2018-05-09 20:48:00,62.93,54.0,3818.0,23.0
2018-05-09 20:49:00,62.93,54.0,3818.0,23.0
2018-05-09 20:50:00,63.09,54.0,3812.0,23.0
2018-05-09 20:51:00,63.09,54.0,3812.0,23.0
2018-05-09 20:52:00,63.09,54.0,3800.0,23.0
2018-05-09 20:53:00,63.09,54.0,3800.0,23.0
2018-05-09 20:54:00,63.25,54.0,3806.0,23.0
2018-05-09 20:55:00,63.25,54.0,3800.0,23.0
2018-05-09 20:56:00,63.09,54.0,3777.0,23.0
2018-05-09 20:57:00,63.09,54.0,3771.0,23.0
2018-05-09 20:58:00,63.09,54.0,3730.0,23.0
2018-05-09 20:59:00,63.09,55.0,3706.0,23.0
2018-05-09 21:00:00,63.09,55.0,3700.0,23.0
2018-05-09 21:01:00,63.09,55.0,3695.0,23.0
2018-05-09 21:02:00,63.09,55.0,3683.0,23.0
2018-05-09 21:03:00,63.09,55.0,3683.0,23.0
2018-05-09 21:04:00,63.09,55.0,3560.0,23.0
2018-05-09 21:05:00,63.09,55.0,3583.0,23.0
2018-05-09 21:06:00,63.09,55.0,3747.0,23.0
2018-05-09 21:07:00,63.09,55.0,3653.0,23.0
2018-05-09 21:08:00,62.93,55.0,3577.0,23.0
2018-05-09 21:09:00,62.93,55.0,3595.0,23.0
2018-05-09 21:10:00,63.09,55.0,3659.0,23.0
2018-05-09 21:11:00,63.09,55.0,3624.0,23.0
2018-05-09 21:12:00,63.09,55.0,3630.0,23.0
2018-05-09 21:13:00,63.09,55.0,3612.0,23.0
2018-05-09 21:14:00,63.09,55.0,3577.0,23.0
2018-05-09 21:15:00,63.09,55.0,3554.0,23.0
2018-05-09 21:16:00,63.09,55.0,3612.0,23.0
2018-05-09 21:17:00,62.93,55.0,3612.0,23.0
2018-05-09 21:18:00,62.93,55.0,3436.0,23.0
2018-05-09 21:19:00,63.09,55.0,3266.0,23.0
2018-05-09 21:20:00,63.09,55.0,3296.0,23.0
2018-05-09 21:21:00,63.09,55.0,3337.0,23.0
2018-05-09 21:22:00,63.09,55.0,3307.0,23.0
2018-05-09 21:23:00,62.93,55.0,2815.0,23.0
2018-05-09 21:24:00,63.09,55.0,3636.0,23.0
2018-05-09 21:25:00,63.09,55.0,3536.0,23.0
2018-05-09 21:26:00,63.09,56.0,3601.0,23.0
2018-05-09 21:27:00,62.93,56.0,3554.0,23.0
2018-05-09 21:28:00,63.09,56.0,3829.0,23.0
2018-05-09 21:29:00,63.09,56.0,3771.0,23.0
2018-05-09 21:30:00,63.09,56.0,3554.0,23.0
2018-05-09 21:31:00,63.09,56.0,3319.0,23.0
2018-05-09 21:32:00,63.09,56.0,3560.0,23.0
2018-05-09 21:33:00,63.09,56.0,3747.0,23.0
2018-05-09 21:34:00,63.09,56.0,3759.0,23.0
2018-05-09 21:35:00,63.09,56.0,3683.0,23.0
2018-05-09 21:36:00,63.25,56.0,3624.0,23.0
2018-05-09 21:37:00,63.25,56.0,3612.0,23.0
2018-05-09 21:38:00,63.09,56.0,3642.0,23.0
2018-05-09 21:39:00,63.09,56.0,3577.0,23.0
2018-05-09 21:40:00,63.09,56.0,3038.0,23.0
2018-05-09 21:41:00,63.09,56.0,3384.0,23.0
2018-05-09 21:42:00,63.09,56.0,3307.0,23.0
2018-05-09 21:43:00,63.25,56.0,3337.0,23.0
2018-05-09 21:44:00,63.09,56.0,3272.0,23.0
2018-05-09 21:45:00,63.09,56.0,3348.0,23.0
2018-05-09 21:46:00,63.09,56.0,3307.0,23.0
2018-05-09 21:47:00,62.93,56.0,3302.0,23.0
2018-05-09 21:48:00,63.25,56.0,3307.0,23.0
2018-05-09 21:49:00,63.09,56.0,3237.0,23.0
2018-05-09 21:50:00,63.09,56.0,3366.0,23.0
2018-05-09 21:51:00,63.09,56.0,3348.0,23.0
2018-05-09 21:52:00,63.09,56.0,3337.0,23.0
2018-05-09 21:53:00,63.09,56.0,3307.0,23.0
2018-05-09 21:54:00,63.09,56.0,3325.0,23.0
2018-05-09 21:55:00,62.93,56.0,3354.0,23.0
2018-05-09 21:56:00,62.93,56.0,3319.0,23.0
2018-05-09 21:57:00,63.09,56.0,3360.0,23.0
2018-05-09 21:58:00,63.09,56.0,3360.0,23.0
2018-05-09 21:59:00,62.93,56.0,3395.0,23.0
2018-05-09 22:00:00,62.93,56.0,3431.0,23.0
2018-05-09 22:01:00,63.09,56.0,3413.0,23.0
2018-05-09 22:02:00,63.09,56.0,3384.0,23.0
2018-05-09 22:03:00,62.93,56.0,3378.0,23.0
2018-05-09 22:04:00,62.93,56.0,3442.0,23.0
2018-05-09 22:05:00,63.09,56.0,3436.0,23.0
2018-05-09 22:06:00,63.25,56.0,3425.0,23.0
2018-05-09 22:07:00,63.25,56.0,3419.0,23.0
2018-05-09 22:08:00,63.25,56.0,3431.0,23.0
2018-05-09 22:09:00,63.25,56.0,3425.0,23.0
2018-05-09 22:10:00,63.25,56.0,3425.0,23.0
2018-05-09 22:11:00,63.25,56.0,3419.0,23.0
2018-05-09 22:12:00,63.25,56.0,3378.0,23.0
2018-05-09 22:13:00,63.41,56.0,3390.0,23.0
2018-05-09 22:14:00,63.25,56.0,3483.0,23.0
2018-05-09 22:15:00,63.25,56.0,3460.0,23.0
2018-05-09 22:16:00,63.25,56.0,3448.0,23.0
2018-05-09 22:17:00,63.25,57.0,3472.0,23.0
2018-05-09 22:18:00,63.25,57.0,3448.0,23.0
2018-05-09 22:19:00,63.25,57.0,3448.0,23.0
2018-05-09 22:20:00,63.25,57.0,3478.0,23.0
2018-05-09 22:21:00,63.25,57.0,3472.0,23.0
2018-05-09 22:22:00,63.41,57.0,3472.0,23.0
2018-05-09 22:23:00,63.41,57.0,3472.0,23.0
2018-05-09 22:24:00,63.41,57.0,3466.0,23.0
2018-05-09 22:25:00,63.41,57.0,3460.0,23.0
2018-05-09 22:26:00,63.41,57.0,3460.0,23.0
2018-05-09 22:27:00,63.41,57.0,3448.0,23.0
2018-05-09 22:28:00,63.41,57.0,3442.0,23.0
2018-05-09 22:29:00,63.25,57.0,3431.0,23.0
2018-05-09 22:30:00,63.41,57.0,3419.0,23.0
2018-05-09 22:31:00,63.41,57.0,3413.0,23.0
2018-05-09 22:32:00,63.25,57.0,3366.0,23.0
2018-05-09 22:33:00,63.25,57.0,3360.0,23.0
2018-05-09 22:34:00,63.25,57.0,3249.0,23.0
2018-05-09 22:35:00,62.93,57.0,2815.0,23.0
2018-05-09 22:36:00,62.93,57.0,2815.0,23.0
2018-05-09 22:37:00,63.57,57.0,428.0,23.0
2018-05-09 22:38:00,63.41,56.0,1765.0,23.0
2018-05-09 22:39:00,63.41,56.0,3313.0,23.0
2018-05-09 22:40:00,63.41,56.0,3243.0,23.0
2018-05-09 22:41:00,63.41,55.0,3219.0,23.0
2018-05-09 22:42:00,63.41,55.0,3155.0,23.0
2018-05-09 22:43:00,63.41,55.0,3167.0,23.0
2018-05-09 22:44:00,63.25,55.0,3378.0,23.0
2018-05-09 22:45:00,63.57,54.0,2293.0,23.0
2018-05-09 22:46:00,65.5,54.0,551.0,23.0
2018-05-09 22:47:00,65.34,54.0,2516.0,23.0
2018-05-09 22:48:00,65.18,53.0,3143.0,23.0
2018-05-09 22:49:00,65.18,52.0,3683.0,23.0
2018-05-09 22:50:00,65.18,51.0,2950.0,23.0
2018-05-09 22:51:00,65.18,50.0,2856.0,23.0
2018-05-09 22:52:00,65.18,50.0,3161.0,23.0
2018-05-09 22:53:00,65.18,50.0,3202.0,23.0
2018-05-09 22:54:00,65.18,49.0,3161.0,23.0
2018-05-09 22:55:00,65.18,48.0,3173.0,23.0
2018-05-09 22:56:00,65.18,48.0,3196.0,23.0
2018-05-09 22:57:00,65.34,48.0,3190.0,23.0
2018-05-09 22:58:00,65.5,48.0,2803.0,23.0
2018-05-09 22:59:00,65.5,48.0,392.0,23.0
2018-05-09 23:00:00,65.02,48.0,322.0,23.0
2018-05-09 23:01:00,65.5,49.0,533.0,23.0
2018-05-09 23:02:00,65.5,48.0,299.0,23.0
2018-05-09 23:03:00,65.34,48.0,299.0,23.0
2018-05-09 23:04:00,65.5,48.0,304.0,23.0
2018-05-09 23:05:00,65.34,48.0,287.0,23.0
2018-05-09 23:06:00,65.34,48.0,281.0,23.0
2018-05-09 23:07:00,65.34,48.0,275.0,23.0
2018-05-09 23:08:00,65.34,48.0,269.0,23.0
2018-05-09 23:09:00,65.66,47.0,275.0,23.0
2018-05-09 23:10:00,65.34,47.0,287.0,23.0
2018-05-09 23:11:00,65.34,47.0,293.0,23.0
2018-05-09 23:12:00,65.18,48.0,299.0,23.0
2018-05-09 23:13:00,65.34,48.0,304.0,23.0
2018-05-09 23:14:00,65.5,48.0,310.0,23.0
2018-05-09 23:15:00,65.18,48.0,516.0,23.0
2018-05-09 23:16:00,65.66,48.0,3413.0,23.0
2018-05-09 23:17:00,65.5,48.0,340.0,23.0
2018-05-09 23:18:00,65.34,48.0,334.0,23.0
2018-05-09 23:19:00,65.5,48.0,328.0,23.0
2018-05-09 23:20:00,65.34,48.0,334.0,23.0
2018-05-09 23:21:00,65.5,48.0,340.0,23.0
2018-05-09 23:22:00,65.34,48.0,557.0,23.0
2018-05-09 23:23:00,65.34,48.0,680.0,23.0
2018-05-09 23:24:00,65.34,48.0,680.0,23.0
2018-05-09 23:25:00,65.5,48.0,979.0,23.0
2018-05-09 23:26:00,65.18,48.0,3929.0,23.0
2018-05-09 23:27:00,65.18,48.0,4181.0,23.0
2018-05-09 23:28:00,65.18,48.0,4445.0,23.0
2018-05-09 23:29:00,65.18,48.0,4486.0,23.0
2018-05-09 23:30:00,65.18,48.0,4533.0,23.0
2018-05-09 23:31:00,65.34,49.0,4651.0,22.0
2018-05-09 23:32:00,65.18,49.0,4651.0,22.0
2018-05-09 23:33:00,65.18,49.0,4621.0,22.0
2018-05-09 23:34:00,65.18,49.0,4586.0,22.0
2018-05-09 23:35:00,65.5,49.0,4598.0,22.0
2018-05-09 23:36:00,65.34,49.0,4586.0,22.0
2018-05-09 23:37:00,65.34,49.0,4586.0,22.0
2018-05-09 23:38:00,65.34,49.0,4586.0,22.0
2018-05-09 23:39:00,65.34,49.0,4604.0,22.0
2018-05-09 23:40:00,65.18,49.0,4598.0,22.0
2018-05-09 23:41:00,65.18,49.0,4586.0,22.0
2018-05-09 23:42:00,65.18,49.0,4586.0,22.0
2018-05-09 23:43:00,65.18,49.0,4580.0,22.0
2018-05-09 23:44:00,65.02,49.0,4598.0,22.0
2018-05-09 23:45:00,65.18,49.0,4598.0,22.0
2018-05-09 23:46:00,65.18,49.0,4598.0,22.0
2018-05-09 23:47:00,65.02,49.0,4586.0,22.0
2018-05-09 23:48:00,65.02,49.0,4580.0,22.0
2018-05-09 23:49:00,65.02,49.0,4568.0,22.0
2018-05-09 23:50:00,65.02,49.0,4586.0,22.0
2018-05-09 23:51:00,65.02,49.0,4592.0,22.0
2018-05-09 23:52:00,65.18,49.0,4586.0,22.0
2018-05-09 23:53:00,65.02,49.0,4563.0,22.0
2018-05-09 23:54:00,65.02,49.0,4604.0,22.0
2018-05-09 23:55:00,65.02,49.0,4521.0,22.0
2018-05-09 23:56:00,65.18,50.0,4498.0,22.0
2018-05-09 23:57:00,65.02,50.0,4521.0,22.0
2018-05-09 23:58:00,65.18,50.0,4533.0,22.0
2018-05-09 23:59:00,65.02,50.0,1343.0,22.0
2018-05-10 00:00:00,65.18,50.0,4228.0,22.0
2018-05-10 00:01:00,65.18,50.0,4275.0,22.0
2018-05-10 00:02:00,65.18,50.0,4258.0,22.0
2018-05-10 00:03:00,65.02,50.0,4246.0,22.0
2018-05-10 00:04:00,65.18,50.0,4258.0,22.0
2018-05-10 00:05:00,65.18,50.0,4222.0,22.0
2018-05-10 00:06:00,65.18,51.0,4158.0,22.0
2018-05-10 00:07:00,65.18,51.0,4146.0,22.0
2018-05-10 00:08:00,65.18,51.0,4134.0,22.0
2018-05-10 00:09:00,65.5,51.0,4158.0,22.0
2018-05-10 00:10:00,65.5,51.0,4129.0,22.0
2018-05-10 00:11:00,65.34,51.0,4117.0,22.0
2018-05-10 00:12:00,65.34,51.0,4199.0,22.0
2018-05-10 00:13:00,65.34,51.0,4211.0,22.0
2018-05-10 00:14:00,65.18,51.0,4205.0,22.0
2018-05-10 00:15:00,65.18,51.0,4140.0,22.0
2018-05-10 00:16:00,65.02,51.0,4129.0,22.0
2018-05-10 00:17:00,65.18,51.0,4158.0,22.0
2018-05-10 00:18:00,65.02,51.0,4146.0,22.0
2018-05-10 00:19:00,65.02,51.0,4099.0,22.0
2018-05-10 00:20:00,65.02,51.0,4058.0,22.0
2018-05-10 00:21:00,65.5,51.0,3994.0,22.0
2018-05-10 00:22:00,65.02,52.0,2944.0,22.0
2018-05-10 00:23:00,65.02,52.0,4123.0,22.0
2018-05-10 00:24:00,65.02,52.0,4281.0,22.0
2018-05-10 00:25:00,65.02,52.0,4205.0,22.0
2018-05-10 00:26:00,65.02,52.0,4228.0,22.0
2018-05-10 00:27:00,65.02,52.0,4234.0,22.0
2018-05-10 00:28:00,65.02,52.0,4258.0,22.0
2018-05-10 00:29:00,65.02,53.0,4222.0,22.0
