,HORA,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUM√çNICA,TEMPERATURA
2018-05-10 09:07:00,9.0,79.14,64.0,5841.0,28.0
2018-05-10 09:08:00,9.0,78.98,64.0,5829.0,28.0
2018-05-10 09:09:00,9.0,78.98,64.0,5806.0,28.0
2018-05-10 09:10:00,9.0,79.14,64.0,5818.0,28.0
2018-05-10 09:11:00,9.0,79.14,64.0,5818.0,28.0
2018-05-10 09:12:00,9.0,78.98,63.0,5829.0,28.0
2018-05-10 09:13:00,9.0,78.98,63.0,5835.0,28.0
2018-05-10 09:14:00,9.0,78.98,63.0,5835.0,28.0
2018-05-10 09:15:00,9.0,78.98,63.0,5841.0,28.0
2018-05-10 09:16:00,9.0,78.98,63.0,5841.0,28.0
2018-05-10 09:17:00,9.0,78.98,63.0,5841.0,28.0
2018-05-10 09:18:00,9.0,78.98,63.0,5841.0,28.0
2018-05-10 09:19:00,9.0,78.98,62.0,5841.0,28.0
2018-05-10 09:20:00,9.0,78.98,62.0,5841.0,28.0
2018-05-10 09:21:00,9.0,78.98,62.0,5806.0,28.0
2018-05-10 09:22:00,9.0,78.98,62.0,5806.0,28.0
2018-05-10 09:23:00,9.0,78.98,61.0,5841.0,28.0
2018-05-10 09:24:00,9.0,78.98,61.0,5835.0,28.0
2018-05-10 09:25:00,9.0,78.98,61.0,5835.0,28.0
2018-05-10 09:26:00,9.0,78.98,61.0,5829.0,28.0
2018-05-10 09:27:00,9.0,78.98,60.0,5824.0,28.0
2018-05-10 09:28:00,9.0,78.98,60.0,5824.0,28.0
2018-05-10 09:29:00,9.0,78.98,60.0,5818.0,28.0
2018-05-10 09:30:00,9.0,78.98,60.0,5818.0,28.0
2018-05-10 09:31:00,9.0,78.98,60.0,5835.0,28.0
2018-05-10 09:32:00,9.0,78.98,60.0,5829.0,28.0
2018-05-10 09:33:00,9.0,78.98,60.0,5829.0,28.0
2018-05-10 09:34:00,9.0,79.14,60.0,5829.0,28.0
2018-05-10 09:35:00,9.0,78.98,60.0,5829.0,28.0
2018-05-10 09:36:00,9.0,78.98,60.0,5835.0,28.0
2018-05-10 09:37:00,9.0,78.98,59.0,5824.0,28.0
2018-05-10 09:38:00,9.0,78.98,59.0,5829.0,28.0
2018-05-10 09:39:00,9.0,78.98,59.0,5835.0,28.0
2018-05-10 09:40:00,9.0,78.82,59.0,5835.0,28.0
2018-05-10 09:41:00,9.0,78.98,59.0,5835.0,28.0
2018-05-10 09:42:00,9.0,78.98,59.0,5835.0,28.0
2018-05-10 09:43:00,9.0,78.82,59.0,5824.0,28.0
2018-05-10 09:44:00,9.0,78.82,59.0,5824.0,28.0
2018-05-10 09:45:00,9.0,78.82,59.0,5824.0,28.0
2018-05-10 09:46:00,9.0,78.82,59.0,5835.0,28.0
2018-05-10 09:47:00,9.0,78.82,58.0,5835.0,29.0
2018-05-10 09:48:00,9.0,78.82,58.0,5835.0,29.0
2018-05-10 09:49:00,9.0,78.82,58.0,5835.0,29.0
2018-05-10 09:50:00,9.0,78.82,58.0,5835.0,29.0
2018-05-10 09:51:00,9.0,78.82,57.0,5835.0,29.0
2018-05-10 09:52:00,9.0,78.82,57.0,5841.0,29.0
2018-05-10 09:53:00,9.0,78.82,57.0,5824.0,29.0
2018-05-10 09:54:00,9.0,78.82,57.0,5829.0,29.0
2018-05-10 09:55:00,9.0,78.82,57.0,5824.0,29.0
2018-05-10 09:56:00,9.0,78.82,56.0,5835.0,29.0
2018-05-10 09:57:00,9.0,78.82,56.0,5835.0,29.0
2018-05-10 09:58:00,9.0,79.14,56.0,5841.0,29.0
2018-05-10 09:59:00,9.0,78.82,56.0,5841.0,29.0
2018-05-10 10:00:00,10.0,78.82,56.0,5841.0,29.0
2018-05-10 10:01:00,10.0,78.82,56.0,5841.0,29.0
2018-05-10 10:02:00,10.0,78.82,56.0,5835.0,29.0
2018-05-10 10:03:00,10.0,78.82,56.0,5835.0,29.0
2018-05-10 10:04:00,10.0,78.82,55.0,5835.0,29.0
2018-05-10 10:05:00,10.0,78.82,55.0,5829.0,29.0
2018-05-10 10:06:00,10.0,78.82,55.0,5824.0,29.0
2018-05-10 10:07:00,10.0,78.82,55.0,5824.0,29.0
2018-05-10 10:08:00,10.0,78.82,55.0,5818.0,29.0
2018-05-10 10:09:00,10.0,78.82,55.0,5818.0,29.0
2018-05-10 10:10:00,10.0,78.66,55.0,5818.0,29.0
2018-05-10 10:11:00,10.0,78.66,55.0,5818.0,29.0
2018-05-10 10:12:00,10.0,78.66,55.0,5818.0,29.0
2018-05-10 10:13:00,10.0,78.66,55.0,5818.0,29.0
2018-05-10 10:14:00,10.0,78.82,55.0,5818.0,29.0
2018-05-10 10:15:00,10.0,78.66,56.0,5818.0,29.0
2018-05-10 10:16:00,10.0,78.66,56.0,5818.0,29.0
2018-05-10 10:17:00,10.0,78.66,56.0,5818.0,29.0
2018-05-10 10:18:00,10.0,78.66,56.0,5818.0,29.0
2018-05-10 10:19:00,10.0,78.66,56.0,5824.0,29.0
2018-05-10 10:20:00,10.0,78.66,56.0,5824.0,29.0
2018-05-10 10:21:00,10.0,78.66,56.0,5818.0,29.0
2018-05-10 10:22:00,10.0,78.66,56.0,5824.0,29.0
2018-05-10 10:23:00,10.0,78.66,57.0,5824.0,28.0
2018-05-10 10:24:00,10.0,78.66,57.0,5824.0,28.0
2018-05-10 10:25:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:26:00,10.0,78.5,57.0,5818.0,28.0
2018-05-10 10:27:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:28:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:29:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:30:00,10.0,78.5,57.0,5806.0,28.0
2018-05-10 10:31:00,10.0,78.5,57.0,5818.0,28.0
2018-05-10 10:32:00,10.0,78.5,57.0,5818.0,28.0
2018-05-10 10:33:00,10.0,78.5,57.0,5818.0,28.0
2018-05-10 10:34:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:35:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:36:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:37:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:38:00,10.0,78.5,57.0,5824.0,28.0
2018-05-10 10:39:00,10.0,78.5,57.0,5829.0,28.0
2018-05-10 10:40:00,10.0,78.34,57.0,5829.0,28.0
2018-05-10 10:41:00,10.0,78.34,56.0,5835.0,29.0
2018-05-10 10:42:00,10.0,78.34,56.0,5829.0,29.0
2018-05-10 10:43:00,10.0,78.34,56.0,5829.0,29.0
2018-05-10 10:44:00,10.0,78.34,56.0,5829.0,29.0
2018-05-10 10:45:00,10.0,78.34,55.0,5829.0,29.0
2018-05-10 10:46:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:47:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:48:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:49:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:50:00,10.0,78.18,55.0,5824.0,29.0
2018-05-10 10:51:00,10.0,78.18,55.0,5829.0,29.0
2018-05-10 10:52:00,10.0,78.18,55.0,5824.0,29.0
2018-05-10 10:53:00,10.0,78.18,55.0,5835.0,29.0
2018-05-10 10:54:00,10.0,78.34,55.0,5841.0,29.0
2018-05-10 10:55:00,10.0,78.5,55.0,5835.0,29.0
2018-05-10 10:56:00,10.0,78.5,55.0,5829.0,29.0
2018-05-10 10:57:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:58:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 10:59:00,10.0,78.34,55.0,5824.0,29.0
2018-05-10 11:00:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:01:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:02:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:03:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:04:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:05:00,11.0,78.34,55.0,5824.0,29.0
2018-05-10 11:06:00,11.0,78.18,55.0,5824.0,29.0
2018-05-10 11:07:00,11.0,78.34,55.0,5829.0,29.0
2018-05-10 11:08:00,11.0,78.34,55.0,5829.0,29.0
2018-05-10 11:09:00,11.0,78.34,55.0,5829.0,29.0
2018-05-10 11:10:00,11.0,78.34,55.0,5829.0,29.0
2018-05-10 11:11:00,11.0,78.34,55.0,5829.0,29.0
2018-05-10 11:12:00,11.0,78.18,55.0,5829.0,29.0
2018-05-10 11:13:00,11.0,78.18,55.0,5829.0,29.0
2018-05-10 11:14:00,11.0,78.18,55.0,5835.0,29.0
2018-05-10 11:15:00,11.0,78.18,55.0,5841.0,29.0
2018-05-10 11:16:00,11.0,78.18,55.0,5835.0,29.0
2018-05-10 11:17:00,11.0,78.18,54.0,5841.0,29.0
2018-05-10 11:18:00,11.0,78.18,55.0,5847.0,30.0
2018-05-10 11:19:00,11.0,78.18,54.0,5847.0,30.0
2018-05-10 11:20:00,11.0,78.18,54.0,5841.0,30.0
2018-05-10 11:21:00,11.0,78.18,54.0,5841.0,30.0
2018-05-10 11:22:00,11.0,78.18,54.0,5835.0,30.0
2018-05-10 11:23:00,11.0,78.18,54.0,5829.0,30.0
2018-05-10 11:24:00,11.0,78.18,54.0,5824.0,30.0
2018-05-10 11:25:00,11.0,78.18,53.0,5824.0,30.0
2018-05-10 11:26:00,11.0,78.18,53.0,5824.0,30.0
2018-05-10 11:27:00,11.0,78.18,53.0,5824.0,29.0
2018-05-10 11:28:00,11.0,78.18,53.0,5824.0,29.0
2018-05-10 11:29:00,11.0,78.18,53.0,5829.0,29.0
2018-05-10 11:30:00,11.0,78.18,53.0,5835.0,29.0
2018-05-10 11:31:00,11.0,78.18,53.0,5841.0,30.0
2018-05-10 11:32:00,11.0,78.02,54.0,5841.0,30.0
2018-05-10 11:33:00,11.0,78.02,53.0,5847.0,30.0
2018-05-10 11:34:00,11.0,78.02,53.0,5847.0,30.0
2018-05-10 11:35:00,11.0,78.02,53.0,5847.0,30.0
2018-05-10 11:36:00,11.0,78.02,52.0,5818.0,30.0
2018-05-10 11:37:00,11.0,78.02,52.0,5818.0,30.0
2018-05-10 11:38:00,11.0,78.18,52.0,5853.0,30.0
2018-05-10 11:39:00,11.0,78.02,52.0,5853.0,30.0
2018-05-10 11:40:00,11.0,78.02,51.0,5859.0,30.0
2018-05-10 11:41:00,11.0,78.02,50.0,5859.0,30.0
2018-05-10 11:42:00,11.0,78.02,49.0,5859.0,30.0
2018-05-10 11:43:00,11.0,78.02,46.0,5859.0,31.0
2018-05-10 11:44:00,11.0,78.02,46.0,5853.0,31.0
2018-05-10 11:45:00,11.0,78.02,47.0,5841.0,31.0
2018-05-10 11:46:00,11.0,78.02,47.0,5829.0,31.0
2018-05-10 11:47:00,11.0,78.02,48.0,5818.0,30.0
2018-05-10 11:48:00,11.0,78.18,47.0,5818.0,30.0
2018-05-10 11:49:00,11.0,78.18,48.0,5824.0,30.0
2018-05-10 11:50:00,11.0,78.18,48.0,5824.0,30.0
2018-05-10 11:51:00,11.0,78.18,48.0,5824.0,30.0
2018-05-10 11:52:00,11.0,78.18,48.0,5829.0,30.0
2018-05-10 11:53:00,11.0,78.18,48.0,5824.0,30.0
2018-05-10 11:54:00,11.0,78.18,48.0,5835.0,30.0
2018-05-10 11:55:00,11.0,78.18,48.0,5841.0,30.0
2018-05-10 11:56:00,11.0,78.18,48.0,5835.0,30.0
2018-05-10 11:57:00,11.0,78.18,49.0,5841.0,30.0
2018-05-10 11:58:00,11.0,78.18,49.0,5835.0,30.0
2018-05-10 11:59:00,11.0,78.18,49.0,5841.0,30.0
2018-05-10 12:00:00,12.0,78.02,49.0,5841.0,30.0
2018-05-10 12:01:00,12.0,78.02,49.0,5841.0,30.0
2018-05-10 12:02:00,12.0,78.18,48.0,5835.0,30.0
2018-05-10 12:03:00,12.0,78.02,49.0,5829.0,30.0
2018-05-10 12:04:00,12.0,78.02,49.0,5818.0,30.0
2018-05-10 12:05:00,12.0,78.02,48.0,5818.0,30.0
2018-05-10 12:06:00,12.0,78.02,48.0,5818.0,30.0
2018-05-10 12:07:00,12.0,78.02,49.0,5824.0,30.0
2018-05-10 12:08:00,12.0,78.02,49.0,5829.0,30.0
2018-05-10 12:09:00,12.0,78.02,49.0,5824.0,30.0
2018-05-10 12:10:00,12.0,78.02,50.0,5829.0,30.0
2018-05-10 12:11:00,12.0,78.18,50.0,5829.0,30.0
2018-05-10 12:12:00,12.0,78.02,49.0,5829.0,30.0
2018-05-10 12:13:00,12.0,78.02,50.0,5829.0,30.0
2018-05-10 12:14:00,12.0,78.02,50.0,5824.0,30.0
2018-05-10 12:15:00,12.0,78.02,49.0,5818.0,30.0
2018-05-10 12:16:00,12.0,78.02,51.0,5835.0,30.0
2018-05-10 12:17:00,12.0,78.02,51.0,5829.0,30.0
2018-05-10 12:18:00,12.0,78.02,51.0,5829.0,30.0
2018-05-10 12:19:00,12.0,78.02,51.0,5824.0,30.0
2018-05-10 12:20:00,12.0,77.86,51.0,5818.0,30.0
2018-05-10 12:21:00,12.0,77.86,51.0,5818.0,30.0
2018-05-10 12:22:00,12.0,78.02,51.0,5818.0,30.0
2018-05-10 12:23:00,12.0,77.86,51.0,5818.0,30.0
2018-05-10 12:24:00,12.0,77.86,50.0,5847.0,30.0
2018-05-10 12:25:00,12.0,77.86,51.0,5847.0,30.0
2018-05-10 12:26:00,12.0,77.86,51.0,5835.0,30.0
2018-05-10 12:27:00,12.0,77.86,51.0,5829.0,30.0
2018-05-10 12:28:00,12.0,77.86,51.0,5847.0,30.0
2018-05-10 12:29:00,12.0,77.86,51.0,5847.0,30.0
2018-05-10 12:30:00,12.0,77.86,51.0,5847.0,30.0
2018-05-10 12:31:00,12.0,77.86,51.0,5853.0,30.0
2018-05-10 12:32:00,12.0,77.7,51.0,5841.0,30.0
2018-05-10 12:33:00,12.0,77.7,50.0,5824.0,30.0
2018-05-10 12:34:00,12.0,77.7,50.0,5824.0,30.0
2018-05-10 12:35:00,12.0,77.7,50.0,5824.0,30.0
2018-05-10 12:36:00,12.0,77.7,50.0,5824.0,30.0
2018-05-10 12:37:00,12.0,77.7,49.0,5824.0,30.0
2018-05-10 12:38:00,12.0,77.7,51.0,5824.0,30.0
2018-05-10 12:39:00,12.0,77.54,51.0,5829.0,30.0
2018-05-10 12:40:00,12.0,77.7,51.0,5847.0,30.0
2018-05-10 12:41:00,12.0,77.54,51.0,5841.0,30.0
2018-05-10 12:42:00,12.0,77.54,51.0,5829.0,30.0
2018-05-10 12:43:00,12.0,77.54,51.0,5829.0,30.0
2018-05-10 12:44:00,12.0,77.54,51.0,5824.0,30.0
2018-05-10 12:45:00,12.0,77.7,51.0,5824.0,30.0
2018-05-10 12:46:00,12.0,77.54,51.0,5829.0,30.0
2018-05-10 12:47:00,12.0,77.54,51.0,5829.0,30.0
2018-05-10 12:48:00,12.0,77.54,51.0,5835.0,30.0
2018-05-10 12:49:00,12.0,77.54,51.0,5835.0,30.0
2018-05-10 12:50:00,12.0,77.54,51.0,5841.0,30.0
2018-05-10 12:51:00,12.0,77.54,51.0,5841.0,30.0
2018-05-10 12:52:00,12.0,77.38,51.0,5841.0,30.0
2018-05-10 12:53:00,12.0,77.38,51.0,5841.0,30.0
2018-05-10 12:54:00,12.0,77.38,50.0,5847.0,30.0
2018-05-10 12:55:00,12.0,77.38,49.0,5835.0,30.0
2018-05-10 12:56:00,12.0,77.38,48.0,5829.0,30.0
2018-05-10 12:57:00,12.0,77.38,49.0,5829.0,30.0
2018-05-10 12:58:00,12.0,77.38,50.0,5829.0,30.0
2018-05-10 12:59:00,12.0,77.38,50.0,5829.0,30.0
2018-05-10 13:00:00,13.0,77.38,49.0,5829.0,30.0
2018-05-10 13:01:00,13.0,77.38,47.0,5829.0,30.0
2018-05-10 13:02:00,13.0,77.38,48.0,5824.0,30.0
2018-05-10 13:03:00,13.0,77.38,49.0,5824.0,30.0
2018-05-10 13:04:00,13.0,77.38,49.0,5824.0,30.0
2018-05-10 13:05:00,13.0,77.38,48.0,5818.0,30.0
2018-05-10 13:06:00,13.0,77.38,48.0,5818.0,30.0
2018-05-10 13:07:00,13.0,77.38,48.0,5829.0,30.0
2018-05-10 13:08:00,13.0,77.38,49.0,5859.0,30.0
2018-05-10 13:09:00,13.0,77.38,49.0,5859.0,30.0
2018-05-10 13:10:00,13.0,77.38,48.0,5859.0,31.0
2018-05-10 13:11:00,13.0,77.38,47.0,5853.0,31.0
2018-05-10 13:12:00,13.0,77.38,46.0,5853.0,31.0
2018-05-10 13:13:00,13.0,77.38,46.0,5853.0,31.0
2018-05-10 13:14:00,13.0,77.38,46.0,5853.0,31.0
2018-05-10 13:15:00,13.0,77.38,46.0,5853.0,31.0
2018-05-10 13:16:00,13.0,77.38,46.0,5853.0,32.0
2018-05-10 13:17:00,13.0,77.38,45.0,5853.0,31.0
2018-05-10 13:18:00,13.0,77.38,45.0,5853.0,31.0
2018-05-10 13:19:00,13.0,77.38,45.0,5853.0,32.0
2018-05-10 13:20:00,13.0,77.38,46.0,5853.0,32.0
2018-05-10 13:21:00,13.0,77.38,46.0,5853.0,31.0
2018-05-10 13:22:00,13.0,77.38,46.0,5829.0,32.0
2018-05-10 13:23:00,13.0,77.38,45.0,5824.0,31.0
2018-05-10 13:24:00,13.0,77.38,45.0,5824.0,31.0
2018-05-10 13:25:00,13.0,77.38,45.0,5824.0,31.0
2018-05-10 13:26:00,13.0,77.21,45.0,5853.0,31.0
2018-05-10 13:27:00,13.0,77.21,46.0,5853.0,31.0
2018-05-10 13:28:00,13.0,77.21,45.0,5853.0,31.0
2018-05-10 13:29:00,13.0,77.21,45.0,5847.0,31.0
2018-05-10 13:30:00,13.0,77.21,45.0,5847.0,31.0
2018-05-10 13:31:00,13.0,77.21,45.0,5847.0,31.0
2018-05-10 13:32:00,13.0,77.21,45.0,5847.0,31.0
2018-05-10 13:33:00,13.0,77.21,45.0,5853.0,31.0
2018-05-10 13:34:00,13.0,77.21,45.0,5853.0,31.0
2018-05-10 13:35:00,13.0,77.05,44.0,5847.0,31.0
2018-05-10 13:36:00,13.0,77.05,45.0,5806.0,31.0
2018-05-10 13:37:00,13.0,77.21,45.0,5806.0,31.0
2018-05-10 13:38:00,13.0,77.21,45.0,5812.0,31.0
2018-05-10 13:39:00,13.0,77.21,45.0,5829.0,31.0
2018-05-10 13:40:00,13.0,77.05,46.0,5829.0,31.0
2018-05-10 13:41:00,13.0,77.21,46.0,5841.0,31.0
2018-05-10 13:42:00,13.0,77.05,46.0,5841.0,31.0
2018-05-10 13:43:00,13.0,77.05,46.0,5841.0,31.0
2018-05-10 13:44:00,13.0,77.05,45.0,5847.0,31.0
2018-05-10 13:45:00,13.0,77.05,45.0,5847.0,31.0
2018-05-10 13:46:00,13.0,77.05,45.0,5841.0,31.0
2018-05-10 13:47:00,13.0,77.05,45.0,5835.0,31.0
2018-05-10 13:48:00,13.0,77.05,45.0,5847.0,31.0
2018-05-10 13:49:00,13.0,77.05,44.0,5847.0,31.0
2018-05-10 13:50:00,13.0,77.05,44.0,5835.0,31.0
2018-05-10 13:51:00,13.0,76.89,44.0,5829.0,31.0
2018-05-10 13:52:00,13.0,76.89,44.0,5847.0,31.0
2018-05-10 13:53:00,13.0,76.89,45.0,5847.0,31.0
2018-05-10 13:54:00,13.0,76.89,45.0,5853.0,31.0
2018-05-10 13:55:00,13.0,76.89,44.0,5853.0,32.0
2018-05-10 13:56:00,13.0,76.89,44.0,5824.0,32.0
2018-05-10 13:57:00,13.0,76.89,44.0,5829.0,32.0
2018-05-10 13:58:00,13.0,76.89,44.0,5835.0,31.0
2018-05-10 13:59:00,13.0,76.73,44.0,5835.0,31.0
2018-05-10 14:00:00,14.0,76.73,44.0,5853.0,32.0
2018-05-10 14:01:00,14.0,76.73,44.0,5824.0,32.0
2018-05-10 14:02:00,14.0,76.73,44.0,5818.0,32.0
2018-05-10 14:03:00,14.0,76.73,44.0,5812.0,31.0
2018-05-10 14:04:00,14.0,76.73,44.0,5812.0,31.0
2018-05-10 14:05:00,14.0,76.73,44.0,5806.0,31.0
2018-05-10 14:06:00,14.0,76.73,44.0,5806.0,31.0
2018-05-10 14:07:00,14.0,76.73,45.0,5806.0,30.0
2018-05-10 14:08:00,14.0,76.73,45.0,5806.0,30.0
2018-05-10 14:09:00,14.0,76.73,45.0,5806.0,30.0
2018-05-10 14:10:00,14.0,76.73,46.0,5812.0,30.0
2018-05-10 14:11:00,14.0,76.57,46.0,5818.0,30.0
2018-05-10 14:12:00,14.0,76.57,46.0,5812.0,30.0
2018-05-10 14:13:00,14.0,76.57,46.0,5812.0,30.0
2018-05-10 14:14:00,14.0,76.57,46.0,5853.0,30.0
2018-05-10 14:15:00,14.0,76.57,45.0,5818.0,31.0
2018-05-10 14:16:00,14.0,76.41,45.0,5812.0,31.0
2018-05-10 14:17:00,14.0,76.41,45.0,5800.0,31.0
2018-05-10 14:18:00,14.0,76.41,46.0,5800.0,30.0
2018-05-10 14:19:00,14.0,76.41,46.0,5794.0,30.0
2018-05-10 14:20:00,14.0,76.41,47.0,5794.0,30.0
2018-05-10 14:21:00,14.0,76.41,48.0,5794.0,30.0
2018-05-10 14:22:00,14.0,76.25,48.0,5794.0,30.0
2018-05-10 14:23:00,14.0,76.25,48.0,5800.0,30.0
2018-05-10 14:24:00,14.0,76.25,48.0,5800.0,29.0
2018-05-10 14:25:00,14.0,76.25,49.0,5800.0,29.0
2018-05-10 14:26:00,14.0,76.25,49.0,5800.0,29.0
2018-05-10 14:27:00,14.0,76.25,50.0,5800.0,29.0
2018-05-10 14:28:00,14.0,76.09,50.0,5800.0,29.0
2018-05-10 14:29:00,14.0,76.09,51.0,5806.0,29.0
2018-05-10 14:30:00,14.0,76.25,51.0,5806.0,29.0
2018-05-10 14:31:00,14.0,76.09,51.0,5806.0,29.0
2018-05-10 14:32:00,14.0,76.09,51.0,5812.0,29.0
2018-05-10 14:33:00,14.0,76.09,51.0,5812.0,29.0
2018-05-10 14:34:00,14.0,76.09,50.0,5818.0,30.0
2018-05-10 14:35:00,14.0,76.09,50.0,5812.0,30.0
2018-05-10 14:36:00,14.0,76.09,51.0,5806.0,30.0
